"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
-0.6185874938964844	6.392240696768922E-5	0.001258532332063763	"CYP705A19"	"AT3G20100"	"257129_at"	"cytochrome P450, family 705, subfamily A, polypeptide 19 [Source:TAIR;Acc:AT3G20100]"
-0.6187682151794434	0.0020461141358109284	0.011075629222891138	"ATL42"	"AT4G28890"	"253741_at"	"E3 ubiquitin-protein ligase ATL42 [Source:UniProtKB/Swiss-Prot;Acc:Q5XF85]"
-0.6190042495727539	3.4766629959166154E-4	0.003488705418349615	""	"AT3G01980"	"258976_at"	""
-0.6193103790283203	7.691517985082066E-4	0.005731378917380627	"DAP"	"AT4G33680"	"253308_at"	"LL-diaminopimelate aminotransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93ZN9]"
-0.6194601058959961	4.0335369314829084E-5	9.614933455253817E-4	""	"AT1G52310"	"259670_at"	""
-0.6195363998413086	7.212271654022938E-4	0.005505959746279592	""	"AT3G63510"	"251119_at"	""
-0.6198081970214844	1.927650802645518E-4	0.0024487532149552143	"IMPL2"	"AT4G39120"	"252934_at"	"myo-inositol monophosphatase like 2 [Source:TAIR;Acc:AT4G39120]"
-0.6199712753295898	2.0296717106050097E-4	0.0025251470634950336	""	"AT3G01930"	"259005_at"	""
-0.6203498840332031	2.1548089382696984E-4	0.0026177762032169156	""	"AT3G07870"	"258647_at"	""
-0.6204719543457031	1.850739103490102E-5	5.594097179072318E-4	"FPP7"	"AT2G23360"	"267182_at"	"Filament-like plant protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLN1]"
-0.6206045150756836	0.0037809047242157554	0.01677085736390552	"SBH2"	"AT1G14290"	"261492_at"	"Sphinganine C(4)-monooxygenase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9AST3]"
-0.620854377746582	7.459012559366304E-4	0.0056260248422041175	"ATL3"	"AT1G72310"	"260454_at"	"RING-H2 finger protein ATL3 [Source:UniProtKB/Swiss-Prot;Acc:Q9XF63]"
-0.6208658218383789	0.0010461306097092242	0.007097334401089922	""	"AT1G56680"	"245674_at"	""
-0.6210899353027344	1.5940049074774612E-5	5.03646848032574E-4	"RPS19C"	"AT5G61170"	"247566_at"	"40S ribosomal protein S19-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FNP8]"
-0.6213760375976562	4.500968466186977E-4	0.004096841768115635	""	"AT5G66820"	"247063_at"	""
-0.6214666366577148	4.847816523192249E-4	0.0042861768998354935	""	"AT1G34640"	"262411_at"	""
-0.6217575073242188	2.0605590319358055E-4	0.0025465313199663168	""	"AT2G04845"	"263630_at"	""
-0.6224336624145508	0.002285757830587105	0.011951111698113236	"EMB1865"	"AT3G18390"	"257717_at"	"CRS1 / YhbY (CRM) domain-containing protein [Source:TAIR;Acc:AT3G18390]"
-0.6224365234375	0.011898682590071624	0.038428248521315725	"CRRSP3"	"AT1G04520"	"263677_at"	"Cysteine-rich repeat secretory protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q6NM73]"
-0.6225833892822266	0.0010338121520888127	0.007048058580881768	"mMDH1"	"AT1G53240"	"260615_at"	"Malate dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZP06]"
-0.6226911544799805	4.653161279677101E-4	0.004185405994586979	"UGT72D1"	"AT2G18560,AT2G18570"	"265929_s_at"	"UDP-glycosyltransferase 72D1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU72]"
-0.6227016448974609	0.011103909639728932	0.036570930508405916	""	"AT4G03010"	"255467_at"	""
-0.6227807998657227	8.056916777047197E-5	0.001461184085736519	""	"AT3G20370"	"257673_at"	""
-0.6228675842285156	1.262691842594874E-4	0.0018930764716349367	"ZPR1"	"AT2G45450"	"245143_at"	"protein binding [Source:TAIR;Acc:AT2G45450]"
-0.6230506896972656	2.373650114132093E-4	0.002780935561761796	"AtRLP44"	"AT3G49750"	"252248_at"	"receptor like protein 44 [Source:TAIR;Acc:AT3G49750]"
-0.6231298446655273	2.5939405978483103E-4	0.002946182938706836	"CBSPPR1"	"AT5G10690"	"246019_at"	"Pentatricopeptide repeat-containing protein At5g10690 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYD6]"
-0.6232118606567383	0.007494120324022632	0.02732004282856232	"PSBT"	"AT3G21055"	"256979_at"	"Photosystem II reaction center protein T [Source:UniProtKB/Swiss-Prot;Acc:P61839]"
-0.6236209869384766	0.01008885171690243	0.03398108674908006	"RFS6"	"AT5G20250"	"246114_at"	"Probable galactinol--sucrose galactosyltransferase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RX87]"
-0.6237602233886719	0.002577445852989462	0.012982490004788452	"AGP12"	"AT3G13520"	"256964_at"	"Arabinogalactan peptide 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJD9]"
-0.6241550445556641	8.189368793411784E-4	0.006002539944667474	""	"AT5G46850"	"248842_at"	""
-0.6242332458496094	3.2886166774572466E-4	0.0033666439754033413	""	"AT2G35170"	"266518_at"	""
-0.6243124008178711	0.014651507014432005	0.04492524631902883	"Aty2"	"AT1G43560"	"262721_at"	"Thioredoxin Y2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8L7S9]"
-0.6245250701904297	0.004207946197357445	0.018085575351197175	"RALFL33"	"AT4G15800"	"245334_at"	"Protein RALF-like 33 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9P8]"
-0.6246089935302734	1.3262443962532335E-5	4.5072559019286714E-4	""	"AT3G49080"	"252287_at"	""
-0.624908447265625	2.1761435100220766E-5	6.312514080372232E-4	""	"AT2G35810,AT2G35830"	"263952_s_at"	""
-0.6252756118774414	6.1417219105498795E-6	2.556033407810376E-4	"STP7"	"AT4G02050"	"255561_at"	"Sugar transport protein 7 [Source:UniProtKB/Swiss-Prot;Acc:O04249]"
-0.6253185272216797	2.224393154674575E-4	0.002663401309801762	"LAG13"	"AT1G13580"	"256157_at"	"LAG1 longevity assurance homolog 3 [Source:UniProtKB/Swiss-Prot;Acc:Q6NQI8]"
-0.6254663467407227	3.051043384596547E-4	0.00321947137087016	""	"AT5G08010"	"250559_at"	""
-0.6256074905395508	0.003248869795365075	0.015055504876484339	""	"AT5G42310"	"249247_at"	""
-0.6258449554443359	9.527208752906502E-5	0.0016039505332157385	"UDP-GALT1"	"AT1G77610"	"259713_at"	"UDP-galactose transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C521]"
-0.6259708404541016	1.8190039328383687E-4	0.0023645991101296903	""	"AT5G38930,AT5G38940"	"249477_s_at"	""
-0.6260652542114258	0.0016685215199406238	0.009678315995566816	"POLD3"	"AT1G78650"	"263130_at"	"DNA-directed DNA polymerases [Source:TAIR;Acc:AT1G78650]"
-0.6262226104736328	6.073420045500872E-5	0.0012327550587351041	""	"AT4G15770"	"245512_at"	""
-0.6262578964233398	0.012131941762825052	0.03896493887945845	"YSL3"	"AT5G53550"	"248276_at"	"Metal-nicotianamine transporter YSL3 [Source:UniProtKB/Swiss-Prot;Acc:Q2EF88]"
-0.6262741088867188	0.012045737563909642	0.03876022214130818	""	"AT2G28780"	"266222_at"	""
-0.6262760162353516	7.379519995823661E-4	0.00559344045351133	"HCAR"	"AT1G04620"	"264597_at"	"7-hydroxymethyl chlorophyll a reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GS60]"
-0.6263017654418945	8.729439741161961E-5	0.0015436749005693948	"FLDH"	"AT4G33360"	"253334_at"	"NAD(P)-binding Rossmann-fold superfamily protein [Source:TAIR;Acc:AT4G33360]"
-0.62652587890625	8.441357425609891E-5	0.0015123445614597891	"U1A"	"AT2G47580"	"245124_at"	"U1 small nuclear ribonucleoprotein A [Source:UniProtKB/Swiss-Prot;Acc:Q39244]"
-0.626800537109375	1.5262179943586644E-4	0.0021172478109551447	"PAT06"	"AT5G41060"	"249290_at"	"Probable protein S-acyltransferase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLM3]"
-0.6268815994262695	3.081287986586622E-4	0.003237602030936777	"CYCD2-1"	"AT2G22490"	"264043_at"	"Cyclin-D2-1 [Source:UniProtKB/Swiss-Prot;Acc:P42752]"
-0.627253532409668	1.3476144990498765E-6	8.497533375149415E-5	""	"AT2G18360"	"265341_at"	""
-0.6273117065429688	0.001869427391311968	0.01043507638077451	"ABCI11"	"AT5G14100"	"250198_at"	"ABC transporter I family member 11, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8LEF6]"
-0.6274337768554688	0.007226413308706763	0.026680936248189572	""	"AT1G74680"	"262223_at"	""
-0.6278152465820312	7.015767457841093E-6	2.8643230077571817E-4	"TDT"	"AT5G47560"	"248756_at"	"Tonoplast dicarboxylate transporter [Source:UniProtKB/Swiss-Prot;Acc:Q8LG88]"
-0.6281766891479492	8.738216018806821E-5	0.0015436749005693948	"NPY1"	"AT4G31820"	"253493_at"	"BTB/POZ domain-containing protein NPY1 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1D3]"
-0.6288442611694336	2.3343877243964684E-4	0.0027493762918749747	"ATHB-52"	"AT5G53980"	"248208_at"	"Homeobox-leucine zipper protein ATHB-52 [Source:UniProtKB/Swiss-Prot;Acc:Q9FN29]"
-0.6291770935058594	6.988109469627223E-4	0.005390171436340749	""	"AT1G08580"	"264803_at"	""
-0.6293020248413086	0.0022249467628544786	0.011738857010169076	"RVE1"	"AT5G17300"	"250099_at"	"Protein REVEILLE 1 [Source:UniProtKB/Swiss-Prot;Acc:F4KGY6]"
-0.6293430328369141	0.009063302512145363	0.031410944807612355	"SHW1"	"AT1G69935"	"260409_at"	"short hypocotyl in white light1 [Source:TAIR;Acc:AT1G69935]"
-0.6294136047363281	1.4795619086640399E-4	0.0020731524809402472	"ASK2"	"AT3G61160"	"251358_at"	"Shaggy-related protein kinase beta [Source:UniProtKB/Swiss-Prot;Acc:O23145]"
-0.6294422149658203	4.2777352278832726E-5	9.950903912174305E-4	"NSN1"	"AT3G07050"	"258545_at"	"Guanine nucleotide-binding protein-like NSN1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8Z5]"
-0.6297073364257812	6.179130574917823E-4	0.005003189318863589	"AS1"	"AT2G37630"	"267157_at"	"Transcription factor AS1 [Source:UniProtKB/Swiss-Prot;Acc:O80931]"
-0.6297273635864258	4.8102394823586897E-4	0.004268178684684777	"ARAC1"	"AT2G17800"	"264593_at"	"Rac-like GTP-binding protein ARAC1 [Source:UniProtKB/Swiss-Prot;Acc:Q38902]"
-0.6299610137939453	0.01212454479436842	0.038954662354598345	"TIG"	"AT5G55220"	"248094_at"	"Trigger factor-like protein TIG, Chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8S9L5]"
-0.6302547454833984	0.007744034421572212	0.02802767312473309	"S-ACP-DES1"	"AT5G16240"	"246502_at"	"Acyl-[acyl-carrier-protein] desaturase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LF04]"
-0.6302566528320312	3.073371074646938E-5	7.902345569829855E-4	"CIPK1"	"AT3G17510"	"258350_at"	"CBL-interacting serine/threonine-protein kinase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWC9]"
-0.6303014755249023	0.0035277970232105516	0.015968865299666755	"EXPA3"	"AT2G37640"	"267158_at"	"Expansin-A3 [Source:UniProtKB/Swiss-Prot;Acc:O80932]"
-0.631037712097168	0.001255414135463803	0.008015032375441057	"B'IOTA"	"AT5G25510"	"246907_at"	"Serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' iota isoform [Source:UniProtKB/Swiss-Prot;Acc:Q93YV6]"
-0.6312046051025391	0.005186585143346767	0.020982436487601803	"SBT4.14"	"AT4G00230"	"255702_at"	"Subtilisin-like protease SBT4.14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LLL8]"
-0.6314821243286133	0.0027779445063227204	0.013622248428784551	""	"AT5G54630"	"248177_at"	""
-0.6316080093383789	0.006631201709396186	0.02506731342679219	""	"AT1G14960"	"262838_at"	""
-0.632354736328125	2.814970439511365E-4	0.003057175236853052	""	"AT4G10280"	"255808_at"	""
-0.6323633193969727	1.348720658958023E-4	0.0019625513202463545	""	"AT1G78450"	"263133_at"	""
-0.6324119567871094	0.0023261421408302305	0.012070075072226088	""	"AT3G28140"	"257270_at"	""
-0.6325454711914062	1.4371933986650727E-5	4.742785823236585E-4	""	"AT3G51330"	"252098_at"	""
-0.6326999664306641	1.299301613194408E-4	0.0019270958168568922	""	"AT4G29270"	"253720_at"	""
-0.6327056884765625	0.0015457637529039097	0.009213798355633606	"iqd9"	"AT2G33990"	"257573_at"	"IQ-domain 9 [Source:TAIR;Acc:AT2G33990]"
-0.6327657699584961	0.0012395815239342096	0.007950357979988618	"JAL33"	"AT3G16450"	"259384_at"	"Jacalin-related lectin 33 [Source:UniProtKB/Swiss-Prot;Acc:O04311]"
-0.6327695846557617	0.007283644822060879	0.026789161590389455	"SBT1.6"	"AT4G34980"	"253218_at"	"Subtilisin-like protease SBT1.6 [Source:UniProtKB/Swiss-Prot;Acc:O49607]"
-0.6327781677246094	8.930278086437688E-5	0.0015574473908473573	""	"AT1G52930"	"260157_at"	""
-0.6328773498535156	0.003081059035535615	0.014548938168012905	"RPL5"	"AT4G01310"	"255623_at"	"ribosomal protein L5 [Source:TAIR;Acc:ATMG00210]"
-0.6329116821289062	0.0024568247163580604	0.01256584328931537	"AAP19-2"	"AT4G35410"	"253199_at"	"AP-1 complex subunit sigma-2 [Source:UniProtKB/Swiss-Prot;Acc:O23685]"
-0.6330375671386719	5.165092118108361E-4	0.004477952191163747	"CCB1"	"AT3G26710"	"257831_at"	"cofactor assembly of complex C [Source:TAIR;Acc:AT3G26710]"
-0.633091926574707	0.012630831079830403	0.04011293654522967	"MSRB6"	"AT4G04840"	"255298_at"	"Peptide methionine sulfoxide reductase B6 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWF4]"
-0.6333589553833008	5.023774547750622E-5	0.0011040920082430851	"ATATH3,ATATH4"	"AT3G47750,AT3G47760"	"252381_s_at"	"ATATH3:ATP binding cassette subfamily A4 [Source:TAIR;Acc:AT3G47750], ATATH4:ABC2 homolog 4 [Source:TAIR;Acc:AT3G47760]"
-0.6335983276367188	1.918528917017E-4	0.0024413362550997275	"NPF5.9"	"AT3G01350"	"259116_at"	"Protein NRT1/ PTR FAMILY 5.9 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRI2]"
-0.6336154937744141	0.0019473667334189144	0.010736718766166102	"RPH1"	"AT2G48070"	"265773_at"	"resistance to phytophthora 1 [Source:TAIR;Acc:AT2G48070]"
-0.6339006423950195	0.007885066705627324	0.028388526313831763	"GATC"	"AT4G32915"	"253384_at"	"Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:F4JV80]"
-0.6340761184692383	0.008522020916205224	0.03005681882574291	"SEC6"	"AT1G71820"	"261520_at"	"Exocyst complex component SEC6 [Source:UniProtKB/Swiss-Prot;Acc:Q94AI6]"
-0.6342620849609375	0.0013403577803102224	0.008372644192868746	""	"AT5G52970"	"248287_at"	""
-0.6344614028930664	0.006180971272081174	0.023854485495902206	""	"AT2G38780"	"266402_at"	""
-0.634465217590332	2.140642561356269E-5	6.25836351457068E-4	""	"AT1G47970"	"259617_at"	""
-0.6347007751464844	0.011292710705873591	0.03699448675336321	""	"AT3G48420"	"252366_at"	""
-0.6348686218261719	0.006478345368588551	0.02463980394494541	""	"AT2G39510"	"266965_at"	""
-0.6349201202392578	8.615440723961511E-4	0.00621916346516922	""	"AT4G34750"	"253253_at"	""
-0.6349363327026367	0.0014087223103553459	0.008659236312233866	""	"AT5G60520"	"247634_at"	""
-0.6350193023681641	1.4513303619672884E-4	0.002047743604326648	""	"AT4G24780"	"254119_at"	""
-0.6350746154785156	1.5287586269037163E-4	0.002119454238057253	"JAL20"	"AT2G25980"	"266838_at"	"Jacalin-related lectin 20 [Source:UniProtKB/Swiss-Prot;Acc:O80998]"
-0.635075569152832	9.4161683626712E-4	0.006603759470274409	""	"AT5G59500"	"247702_at"	""
-0.6352825164794922	0.0012050726712614184	0.007807596885805536	""	"AT5G08440"	"246010_at"	""
-0.6354007720947266	2.1261787592373512E-4	0.0025982196198903735	"emb2768"	"AT3G02660"	"258475_at"	"Tyrosyl-tRNA synthetase, class Ib, bacterial/mitochondrial [Source:TAIR;Acc:AT3G02660]"
-0.6354780197143555	0.005159432694820417	0.020897674873953165	"LSH4"	"AT3G23290"	"256942_at"	"Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LW68]"
-0.6356630325317383	4.939804961024679E-4	0.0043416954005349685	"BIO2"	"AT2G43360"	"260548_at"	"Biotin synthase [Source:UniProtKB/Swiss-Prot;Acc:P54967]"
-0.6362037658691406	0.00863858826121674	0.030327508395178126	""	"AT3G62040"	"251298_at"	""
-0.6363544464111328	5.641201141320044E-4	0.004741457191387574	"XYLT"	"AT5G55500"	"248056_at"	"Beta-(1,2)-xylosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q9LDH0]"
-0.6365852355957031	2.9260996190918552E-5	7.706316907093509E-4	"RPL34C"	"AT3G28900"	"257141_at"	"60S ribosomal protein L34-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LJW6]"
-0.6366462707519531	0.001246550105830453	0.007978993747707294	""	"AT1G80640"	"259860_at"	""
-0.6367321014404297	0.0012858273939236806	0.008141626930529533	""	"AT2G33735"	"267462_at"	""
-0.6371011734008789	2.104226002084281E-4	0.00258524859415526	"HTA8"	"AT2G38810"	"263264_at"	"Probable histone H2A variant 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SII0]"
-0.6374397277832031	0.011595691325333082	0.037695290934742796	"PPL1"	"AT3G55330"	"251784_at"	"PsbP-like protein 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P82538]"
-0.6375026702880859	2.8649734631047154E-4	0.0030829215167137913	"SECE1"	"AT4G14870"	"245396_at"	"Preprotein translocase subunit SECE1 [Source:UniProtKB/Swiss-Prot;Acc:O23342]"
-0.6375818252563477	0.0019062389028423163	0.010582994326954592	"ATL70"	"AT2G35910"	"263937_at"	"RING-H2 finger protein ATL70 [Source:UniProtKB/Swiss-Prot;Acc:Q8RX29]"
-0.6377754211425781	2.510242973032229E-4	0.0028839460455904525	"PER7"	"AT1G30870"	"265102_at"	"Peroxidase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SY33]"
-0.6385059356689453	8.809865788518929E-4	0.006313763735563013	"LSMT-L"	"AT1G14030"	"262648_at"	"[Fructose-bisphosphate aldolase]-lysine N-methyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XI84]"
-0.6385555267333984	0.0019195742351251128	0.01062793310075351	""	"AT3G05180"	"259308_at"	""
-0.6385746002197266	3.59451869069254E-4	0.003568443632989697	""	"AT5G64580"	"247235_at"	""
-0.6387653350830078	0.004218114663705471	0.01809858453669745	"SR34B"	"AT4G02430"	"255472_at"	"Serine/arginine-rich splicing factor SR34B [Source:UniProtKB/Swiss-Prot;Acc:F4JHI7]"
-0.6387958526611328	0.0011118320134792003	0.007390237403063326	"IPK2A"	"AT5G07370"	"250607_at"	"Inositol polyphosphate multikinase alpha [Source:UniProtKB/Swiss-Prot;Acc:Q9LY23]"
-0.6389007568359375	0.0029808020063606918	0.014245742811591019	""	"AT1G80180"	"262049_at"	""
-0.638981819152832	2.679638674850333E-4	0.0029915320022067637	""	"AT1G73120"	"262373_at"	""
-0.6393213272094727	0.0018128154753112417	0.010237588558928574	"SMO1-2"	"AT4G22756"	"254280_at"	"Methylsterol monooxygenase 1-2 [Source:UniProtKB/Swiss-Prot;Acc:Q1EC69]"
-0.6394462585449219	3.195560784570922E-4	0.003309176006078627	""	"AT3G59300"	"251493_at"	""
-0.6394720077514648	1.3755588821485024E-5	4.59569677065275E-4	""	"AT2G27340"	"265638_at"	""
-0.6399869918823242	0.0018784110080597857	0.010467577905768084	"SINAT1"	"AT2G41980"	"267581_at"	"Putative E3 ubiquitin-protein ligase SINAT1 [Source:UniProtKB/Swiss-Prot;Acc:P93748]"
-0.6401824951171875	6.632252375369672E-5	0.0012904694148500955	"HON4"	"AT3G18035"	"258141_at"	"winged-helix DNA-binding transcription factor family protein [Source:TAIR;Acc:AT3G18035]"
-0.6402187347412109	7.963267915764878E-5	0.0014480102632541407	""	"AT3G28100"	"257556_at"	""
-0.6402997970581055	0.001326645543420719	0.008317448605139399	"NTRC"	"AT2G41680"	"245118_at"	"NADPH-dependent thioredoxin reductase 3 [Source:UniProtKB/Swiss-Prot;Acc:O22229]"
-0.6403751373291016	0.0020290536920042714	0.011004643984327567	""	"AT1G51830"	"246375_at"	""
-0.6405811309814453	0.0023016883901299115	0.011998962200541502	"RMR2"	"AT1G71980"	"260168_at"	"Receptor homology region, transmembrane domain- and RING domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ14]"
-0.640650749206543	0.00657007075384052	0.02489053001897791	""	"AT3G24506"	"258135_at"	""
-0.6412763595581055	7.367950020323938E-4	0.005591559410613348	"CYCD5-1"	"AT4G37630"	"253055_at"	"Cyclin-D5-1 [Source:UniProtKB/Swiss-Prot;Acc:Q2V3B2]"
-0.6413669586181641	0.0024196879424228357	0.01244259541992305	"CEL5"	"AT1G22880"	"264775_at"	"Endoglucanase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q2V4L8]"
-0.6414718627929688	1.2376002309656423E-4	0.0018716710747220737	""	"AT2G22170"	"263431_at"	""
-0.6416301727294922	0.0031316061380679216	0.014727579095324782	""	"AT3G05750"	"258738_at"	""
-0.6416597366333008	0.0011303037343973082	0.007474473902637315	"TET7"	"AT4G28050"	"253855_at"	"Tetraspanin-7 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUD4]"
-0.6417160034179688	7.981458742767412E-5	0.0014498566789488002	"OSM34"	"AT4G11650"	"254889_at"	"Osmotin-like protein OSM34 [Source:UniProtKB/Swiss-Prot;Acc:P50700]"
-0.6418523788452148	8.395244043011037E-4	0.006106055065779172	"GH3.9"	"AT2G47750"	"266465_at"	"Putative indole-3-acetic acid-amido synthetase GH3.9 [Source:UniProtKB/Swiss-Prot;Acc:O82243]"
-0.6420698165893555	9.579929520412448E-4	0.006678108994120016	"TRX8"	"AT1G69880"	"260408_at"	"Thioredoxin H8 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAS1]"
-0.6422996520996094	5.037651246943668E-6	2.2385435530990517E-4	""	"AT5G11240"	"250418_at"	""
-0.6426534652709961	5.6921959841190354E-5	0.0011844758938222325	""	"AT5G49610"	"248586_at"	""
-0.6429777145385742	0.007981151568550258	0.028623643551725197	""	"AT4G30825"	"253589_at"	""
-0.6437797546386719	1.4816755327977634E-4	0.002074810804150641	"MSSP1"	"AT1G20840"	"262797_at"	"Monosaccharide-sensing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q96290]"
-0.6437864303588867	0.0013355455928056451	0.008352870562915438	""	"AT3G51150"	"252143_at"	""
-0.6438531875610352	0.0022472084574372527	0.011814395253370916	""	"AT1G61900"	"264307_at"	""
-0.6438913345336914	7.75788345657685E-5	0.0014219811525543122	"FKBP53"	"AT4G25340"	"254076_at"	"Peptidyl-prolyl cis-trans isomerase FKBP53 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZG9]"
-0.6440372467041016	0.008738333579672472	0.030562246340820606	""	"AT5G06330"	"250724_at"	""
-0.6441793441772461	3.8672882971308716E-4	0.003711318138997589	"TMN10"	"AT2G24170"	"265994_at"	"Transmembrane 9 superfamily member 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWW1]"
-0.6443853378295898	1.392384664009611E-4	0.0019960393123123516	"XTH26"	"AT4G28850"	"253763_at"	"Probable xyloglucan endotransglucosylase/hydrolase protein 26 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVV2]"
-0.6445045471191406	4.221055116037376E-5	9.869924158642112E-4	""	"AT1G68080"	"259999_at"	""
-0.6445550918579102	7.94358455544694E-4	0.005871356549978625	""	"AT2G39870"	"267339_at"	""
-0.6446619033813477	0.0029464286592717484	0.014162030618912927	"MENG"	"AT1G23360"	"263044_at"	"2-phytyl-1,4-beta-naphthoquinone methyltransferase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q3ED65]"
-0.6446666717529297	9.504526254730558E-4	0.006644232753502806	"CYCU4-3"	"AT5G61650"	"247536_at"	"Cyclin-U4-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKF6]"
-0.6446962356567383	0.00101509660744227	0.006954800862905772	"TSO1"	"AT3G22780"	"258324_at"	"CRC domain-containing protein TSO1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUI3]"
-0.6447391510009766	0.014802916569934793	0.04524645929371546	"SULTR4;2"	"AT3G12520"	"256244_at"	"Probable sulfate transporter 4.2 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYH8]"
-0.6448431015014648	7.464953910313471E-4	0.00562760144904909	"SQD2"	"AT5G01220"	"251143_at"	"Sulfoquinovosyl transferase SQD2 [Source:UniProtKB/Swiss-Prot;Acc:Q8S4F6]"
-0.6450996398925781	2.0167957757958753E-4	0.0025119298364421326	"GGPPS1"	"AT4G36810"	"246198_at"	"Heterodimeric geranylgeranyl pyrophosphate synthase large subunit 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P34802]"
-0.6452159881591797	1.2833034606973368E-5	4.417692947187576E-4	""	"AT1G78480"	"263124_at"	""
-0.645543098449707	0.0016127057108943662	0.009469498892582423	""	"AT1G16080"	"261793_at"	""
-0.6457748413085938	0.00953765626848216	0.03261135781438252	"FAB2"	"AT2G43710"	"260570_at"	"Acyl-[acyl-carrier-protein] desaturase 7, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O22832]"
-0.645787239074707	2.840328987995416E-6	1.4927224925812945E-4	""	"AT2G15000"	"265895_at"	""
-0.6459197998046875	0.005785631020775471	0.022725844546652302	"DIT2-1"	"AT5G64290"	"247289_at"	"Dicarboxylate transporter 2.1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FMF7]"
-0.646113395690918	5.141335792571959E-5	0.0011221896039618658	""	"AT1G15290"	"262577_at"	""
-0.6462392807006836	3.745794433754006E-4	0.0036424340206517272	"BPG2"	"AT3G57180"	"251669_at"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT3G57180]"
-0.6464710235595703	1.05841354552056E-4	0.0017046953761680238	"CPuORF61,GRIK1"	"AT3G45240,AT3G45242"	"252616_at"	"CPuORF61:conserved peptide upstream open reading frame 61 [Source:TAIR;Acc:AT3G45242], GRIK1:Serine/threonine-protein kinase GRIK1 [Source:UniProtKB/Swiss-Prot;Acc:Q93V58]"
-0.6467075347900391	5.449702337045159E-4	0.004626379942130291	"AHA2"	"AT4G30190"	"253609_at"	"ATPase 2, plasma membrane-type [Source:UniProtKB/Swiss-Prot;Acc:P19456]"
-0.6467466354370117	2.8452284547622847E-6	1.4927224925812945E-4	"BOR2"	"AT3G62270"	"251254_at"	"Probable boron transporter 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1P7]"
-0.6474142074584961	3.308831779587101E-4	0.003378037094153293	"BCA5"	"AT4G33580"	"253300_at"	"Beta carbonic anhydrase 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q94CE3]"
-0.6474237442016602	2.685581471848307E-4	0.0029923709237023068	"RPL36A"	"AT2G37600"	"267174_at"	"60S ribosomal protein L36-1 [Source:UniProtKB/Swiss-Prot;Acc:O80929]"
